timestamp,station,latitude,longitude,total_gate_discharge_cusec,total_gate_discharge_m3s
08-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
08-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
09-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
10-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
11-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
12-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
13-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
14-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
15-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
16-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
17-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,0.0,0.0
18-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,1090.17,30.870176649200644
19-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,1453.56,41.16023553226752
19-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 18:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 20:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 21:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 22:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
19-11-2023 23:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 00:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 01:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 02:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 03:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 04:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 05:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 06:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 07:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 08:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 09:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 10:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 11:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 12:00,Ujjani Dam_1,18.07402,75.12002,2180.3399999999997,61.740353298401274
20-11-2023 13:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
20-11-2023 14:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
20-11-2023 15:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
20-11-2023 16:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
20-11-2023 17:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
20-11-2023 19:00,Ujjani Dam_1,18.07402,75.12002,2543.38,72.02050128516096
